idx,Name,Recommend Name 0,Recommend Name 1,Recommend Name 2,Recommend Name 3,Recommend Name 4,Recommend Name 5,Recommend Name 6,Recommend Name 7,Recommend Name 8,Recommend Name 9,Recommend PCA Distances 0,Recommend PCA Distances 1,Recommend PCA Distances 2,Recommend PCA Distances 3,Recommend PCA Distances 4,Recommend PCA Distances 5,Recommend PCA Distances 6,Recommend PCA Distances 7,Recommend PCA Distances 8,Recommend PCA Distances 9,Recommend Genres 0,Recommend Genres 1,Recommend Genres 2,Recommend Genres 3,Recommend Genres 4,Recommend Genres 5,Recommend Genres 6,Recommend Genres 7,Recommend Genres 8,Recommend Genres 9,Recommend Rating 0,Recommend Rating 1,Recommend Rating 2,Recommend Rating 3,Recommend Rating 4,Recommend Rating 5,Recommend Rating 6,Recommend Rating 7,Recommend Rating 8,Recommend Rating 9,Predicted Rating,Actual Rating
4472,Kill List,Grabbers,The 51st State,The House of the Devil,Feast,Dom Hemingway,The Wraith,Choke,Bill & Ted's Bogus Journey,Everything Must Go,Stake Land,0.002678330650116245,0.003552416143109416,0.003962508481212601,0.004622063603054505,0.005327769165170748,0.007717583845827991,0.008952577752419755,0.009357136463631122,0.00943558202398409,0.009744112798416027,"'ScienceFiction','Comedy','Thriller','Horror'","'Thriller','Action','Comedy','Crime'","'Mystery','Horror'","'Action','Comedy','Horror'","'Comedy','Crime','Drama'","'Romance','ScienceFiction','Horror','Action','Crime'","'Comedy','Drama'","'Adventure','Comedy','Family','Fantasy','ScienceFiction'","'Comedy','Drama','Romance'","'Drama','Horror','Action','Thriller','ScienceFiction'",6.0,5.9,6.0,6.1,5.8,5.9,6.0,5.9,6.0,6.2,5.98,6.0
4473,The Innkeepers,After.Life,The To Do List,America's Sweethearts,The Perfect Man,The Haunting in Connecticut 2: Ghosts of Georgia,The Lords of Salem,Hit & Run,Aquamarine,Blood and Chocolate,Eight Legged Freaks,0.003884530943948361,0.006391119388566846,0.007015626878504322,0.007560768172571897,0.007834132104729274,0.008942052622334606,0.009062112081069773,0.009066474436011163,0.013196473653001917,0.014415504179237537,"'Drama','Horror','Mystery','Thriller'","'Comedy','Romance'","'Comedy','Romance'","'Comedy','Drama','Family','Romance'","'Horror','Drama','Thriller'","'Horror','Thriller'","'Action','Comedy','Romance'","'Fantasy','Romance','Family','Comedy'","'Drama','Fantasy','Horror','Romance'","'Action','Comedy','Horror','Thriller'",5.4,5.5,5.5,5.5,5.6,5.1,5.5,5.8,5.4,5.4,5.47,5.4
4474,Il conformista,Lilja 4-Ever,Возвращение,Festen,Que Horas Ela Volta?,Die Büchse der Pandora,Circumstance,Dabba,Central do Brasil,"4 luni, 3 săptămîni și 2 zile",キュア,0.0028127500333928745,0.003941817954857152,0.003984755598339329,0.006040332678371341,0.009933224531819107,0.011735611255230372,0.014426190409728812,0.01737772558267303,0.020357168705483097,0.020793547828890535,"'Crime','Drama'","'Thriller','Drama','Mystery'",'Drama','Drama',"'Drama','Thriller','Romance'",'Drama',"'Drama','Romance'",'Drama','Drama',"'Crime','Horror','Mystery','Thriller'",7.7,7.4,7.7,7.8,7.6,7.4,7.3,7.6,7.3,7.4,7.5200000000000005,7.6
4475,Interview with the Assassin,Breaking Upwards,Proud,Double Take,Love Me Tender,Groove,Impact Point,Desert Blue,The Big Tease,Don McKay,Love's Abiding Joy,5.097724755620536e-05,0.0005270812292166305,0.0009939336326444392,0.001171614838292201,0.0012672650545618724,0.0016844142798072559,0.0019484325569659733,0.002276762013454836,0.0024146649171593593,0.002449758902555388,"'Comedy','Romance'",'Drama',"'Adventure','Drama','Action','Comedy','Romance'","'Drama','Action','Western','Music','Romance'","'Drama','Music','Romance'","'Thriller','Romance'","'Comedy','Drama'","'Comedy','Foreign'","'Crime','Mystery','Thriller'","'TVMovie','Action','Drama','Family'",5.6,5.5,5.5,5.5,5.6,5.7,5.5,5.8,5.4,5.8,5.59,5.6
4476,Donkey Punch,Hai Marjawaan!,The Omega Code,Lost Souls,The Wicked Lady,Cabin Fever,Kiss the Bride,Love Letters,The Face of an Angel,Swelter,Harvard Man,0.00140221091010162,0.0016092637025718615,0.0016405080184436205,0.0018319010546398173,0.002087782439117336,0.0034402838870503105,0.0034651509837612116,0.003983735385882925,0.0045992911540461145,0.0046576702181097,"'Comedy','Romance'","'Horror','Thriller'","'Horror','Thriller'","'Drama','Adventure'",'Horror',"'Drama','Comedy','Romance'","'Drama','Thriller'","'Thriller','Drama'","'Action','Drama','Thriller'",'Drama',4.3,4.4,4.5,4.3,4.4,4.2,4.6,4.7,4.6,4.8,4.4799999999999995,4.5
4477,All the Boys Love Mandy Lane,New York Minute,The Hole,Never Back Down 2: The Beatdown,Extract,Sammy's avonturen: De geheime doorgang,Dom Hemingway,Battle for the Planet of the Apes,Cedar Rapids,Dead Like Me: Life After Death,Miss March,0.004775737114220524,0.005014564667763066,0.005606054015849127,0.005902109768444408,0.006011658810325171,0.006610993161320966,0.007019986858108673,0.007537212920944003,0.007627744992541818,0.007782519454657688,'Comedy',"'Thriller','Adventure','Fantasy'","'Drama','Action'",'Comedy',"'Animation','Family'","'Comedy','Crime','Drama'","'Action','ScienceFiction'",'Comedy',"'Drama','Fantasy','Comedy'","'Comedy','Romance'",5.5,5.6,5.8,5.7,5.6,5.8,5.5,5.9,5.8,5.4,5.659999999999998,5.7
4478,Bled,Chain Letter,Fear Clinic,Opposite Sex,Witless Protection,Teen Wolf Too,Who's Your Caddy?,I Want Your Money,Crossover,Never Again,Zombie Hunter,0.0004138171417835679,0.0007915762856522957,0.0013549898101319346,0.0013927138498851521,0.0014580222419237066,0.0018547365693457607,0.0024494514452469973,0.0033070046598258074,0.003615539004093282,0.004210699039181365,"'Horror','Thriller'",'Horror','Comedy',"'Action','Adventure','Comedy','Crime'","'Comedy','Fantasy','Family'",'Comedy','Documentary',"'Action','Adventure','Drama'","'Comedy','Romance'","'Comedy','Action','ScienceFiction','Thriller'",3.9,4.0,4.1,4.0,3.8,3.8,3.8,4.2,4.0,3.5,3.91,3.8
4479,High Noon,Fruitvale Station,Once,Eraserhead,Frances Ha,Fast Times at Ridgemont High,Videodrome,Anomalisa,The Return of the Living Dead,The Muppet Christmas Carol,The Station Agent,0.005775479640053094,0.006488981540270444,0.007932722166027362,0.00972332583001656,0.009996950302063379,0.011044334105967724,0.012827552445089596,0.013521952244278435,0.01601473210099158,0.01900708658485073,'Drama',"'Drama','Music','Romance'","'Drama','Fantasy','Horror','ScienceFiction'","'Comedy','Drama'",'Comedy',"'Horror','Mystery','ScienceFiction'","'Animation','Comedy','Drama','Romance'","'Comedy','Horror'","'Comedy','Family','Fantasy','Drama'","'Drama','Comedy'",7.3,7.3,7.5,7.2,7.0,7.1,7.0,7.3,7.2,7.4,7.2299999999999995,7.6
4480,Hoop Dreams,The Best Years of Our Lives,Anne of Green Gables,Oliver!,The Last Temptation of Christ,Judgment at Nuremberg,A Passage to India,Quo Vadis,Intolerance,"It's a Mad, Mad, Mad, Mad World",My Name Is Khan,0.0009520241553510056,0.004321485132804059,0.005344902288556996,0.005558143222834877,0.006109979073147143,0.006714648765561049,0.008334204158600422,0.008722738833822463,0.010545276457361696,0.012661075844179082,"'Drama','History','Romance'","'Drama','Family'","'Drama','Family','Music'",'Drama',"'Drama','History'","'Drama','Adventure','History'","'Drama','History','Romance'",'Drama',"'Action','Adventure','Comedy','Crime'","'Drama','Romance'",7.6,8.2,7.0,7.0,7.6,6.9,7.0,7.4,7.0,7.7,7.339999999999999,7.7
4481,Rize,On the Outs,Newlyweds,VeggieTales: The Pirates Who Don't Do Anything,The Hebrew Hammer,Real Women Have Curves,High Road,Jawbreaker,When the Lights Went Out,Love's Abiding Joy,A Dog's Breakfast,0.0002114134111760313,0.0002490049835106589,0.000337806532081375,0.0005009698901108361,0.0005251215825183841,0.0008279153678232287,0.000830402845222622,0.0008588932710991148,0.0008817249036773278,0.0009087839618204807,'Drama',"'Comedy','Romance'","'Adventure','Animation','Comedy','ScienceFiction','Family'","'Action','Comedy'","'Comedy','Drama'",'Comedy','Comedy',"'Thriller','Drama','Horror'","'TVMovie','Action','Drama','Family'",'Comedy',5.9,5.9,5.9,5.9,5.8,5.8,5.9,5.8,5.8,5.9,5.859999999999999,5.9
4482,L.I.E. Long Island Expressway,The Importance of Being Earnest,Repo! The Genetic Opera,Frozen River,The Sessions,Dirty Pretty Things,Little Voice,Blackthorn,Marvin's Room,The Believer,Two Lovers and a Bear,0.0022720763693827584,0.002916108027618547,0.0036396348961734715,0.003642740276316392,0.003694256255694195,0.0037076557169350988,0.003861861880725459,0.0041651357201443195,0.004653020863778723,0.004708421181297773,"'Comedy','Drama','History','Romance'","'Horror','Comedy','Music','ScienceFiction'",'Drama',"'Drama','Romance','Comedy'","'Crime','Drama','Thriller'","'Comedy','Drama'","'Adventure','Action','Western'",'Drama','Drama',"'Drama','Romance'",6.7,6.7,6.7,6.6,6.8,6.6,6.6,6.6,6.8,6.8,6.69,6.7
4483,The Sisterhood of Night,The Dangerous Lives of Altar Boys,Meek's Cutoff,Being Julia,Mrs Henderson Presents,The Basket,Exotica,The Brothers,Snow Angels,The Players Club,Northfork,0.0009619179022319901,0.0009743491150566719,0.0009758665360535268,0.001542363529746349,0.0020575869379989564,0.0025154514623695334,0.0026317426929399756,0.002928483952548522,0.0030983563445962092,0.0032110488883737576,"'Comedy','Drama'","'Drama','Western'","'Comedy','Drama','Romance'","'Comedy','Drama'",'Drama',"'Drama','Mystery'","'Comedy','Drama','Romance'","'Drama','Romance'",'Drama',"'Fantasy','Drama','ScienceFiction'",6.4,6.5,6.4,6.4,6.5,6.5,6.5,6.5,6.4,6.7,6.4799999999999995,6.5
4484,B-Girl,Groove,The Business of Strangers,Jack Brooks: Monster Slayer,Proud,Next Day Air,Don McKay,Beer League,8: The Mormon Proposition,Let's Go to Prison,Two Girls and a Guy,0.0011344202088996447,0.001686655904326928,0.002023443597752528,0.0025573076519072035,0.002596438639857479,0.0026478616251367493,0.00296495009294917,0.0030383590775698854,0.0030989245458098447,0.003383378669846837,"'Drama','Music','Romance'","'Drama','Thriller'","'Action','Comedy','Horror'",'Drama',"'Action','Comedy','Crime'","'Crime','Mystery','Thriller'",'Comedy','Documentary',"'Comedy','Crime'","'Drama','Romance'",5.6,5.7,5.7,5.5,5.3,5.4,5.3,5.5,5.5,5.4,5.49,5.5
4485,Half Nelson,Housebound,Stick It,The Devil's Rejects,Anything Else,The Curse of the Jade Scorpion,The Shipping News,Hesher,Waitress,The Four Seasons,The Rules of Attraction,0.010750648684785369,0.011444349183741709,0.01339151126044369,0.01574328449644291,0.016115685989386064,0.01771070978772893,0.018200284112332765,0.018884460880104648,0.01893766566458499,0.019071976963005666,"'Horror','Comedy','Thriller'","'Comedy','Drama'","'Drama','Horror','Crime'","'Comedy','Romance'","'Comedy','Crime','Mystery','Romance','Thriller'","'Drama','Romance'",'Drama','Comedy',"'Comedy','Drama','Romance'","'Comedy','Drama','Romance'",6.5,6.3,6.6,6.2,6.5,6.4,6.7,6.7,6.3,6.3,6.45,6.5
4486,Naturally Native,"To Be Frank, Sinatra at 100",Western Religion,Theresa Is a Mother,The Ballad of Gregorio Cortez,Arnolds Park,El Rey de Najayo,Black Water Transit,Four Single Fathers,Time to Choose,The Algerian,2.867650335647287e-05,0.00011286264583876271,0.00041718805497470424,0.0008925880423064081,0.0015837160431040331,0.0035140713733162743,0.004763893823533372,0.004766998506050446,0.005116250664015554,0.0062037011328318625,'Documentary','Western',"'Music','Comedy','Drama'",'Western',"'Thriller','Mystery'","'Crime','Drama'","'Drama','Crime'","'Drama','Comedy'",'Documentary',,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,Hav Plenty,House at the End of the Drive,The Blood of My Brother: A Story of Death in Iraq,8 Days,Dutch Kills,The Sound and the Shadow,The Deported,Amidst the Devil's Wings,Give Me Shelter,Midnight Cabaret,Archaeology of a Woman,9.996137892087642e-05,0.00035374264108511966,0.0003538781941019309,0.0003542210120891509,0.00035482357607963255,0.00035785800354659614,0.0003599331226603608,0.0003607375640751753,0.0003616753434027009,0.00036205742207851,"'Thriller','Horror'",,"'Thriller','Drama'","'Thriller','Crime','Drama'","'Thriller','Comedy','Mystery'","'Comedy','Family'","'Drama','Action','Crime'",'Documentary','Horror','Drama',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,Adulterers,Bran Nue Dae,Pootie Tang,Containment,Superstar,Supercross,Let's Go to Prison,Next Day Air,Born to Fly: Elizabeth Streb vs. Gravity,The Dark Hours,Two Girls and a Guy,0.0015293457422669299,0.001663218936128863,0.0016960078364415265,0.0018951550942396533,0.002110910150476264,0.0023026484293624527,0.002929406032899262,0.0031013514743656323,0.003195460216451229,0.0032790400496393035,"'Comedy','Drama','Foreign','Romance'","'Action','Comedy'","'Thriller','Horror','ScienceFiction'","'Comedy','Family'","'Action','Adventure','Drama','Romance'","'Comedy','Crime'","'Action','Comedy','Crime'",'Documentary',"'Horror','ScienceFiction','Thriller'","'Drama','Romance'",5.2,5.4,5.1,5.1,5.4,5.5,5.3,5.0,5.5,5.4,5.29,5.2
4489,Escape from Tomorrow,The Open Road,The Sticky Fingers of Time,Malevolence,Rejsen til Saturn,3 Backyards,The Woman Chaser,Against the Wild,Held Up,Enter the Dangerous Mind,Redemption Road,0.0005935826881442452,0.0010338054031403532,0.0012841898470191682,0.0013687615427504518,0.001416630204557734,0.0015135873430703883,0.0015467429831051982,0.0015864962895145718,0.0017447589779233663,0.0017643658888210068,"'Comedy','Drama','Romance'","'ScienceFiction','Drama'","'Crime','Horror','Thriller'","'Action','Adventure','Animation','Comedy','ScienceFiction'",'Drama','Drama',"'Adventure','Family'",'Comedy','Thriller','Drama',4.8,4.8,4.9,4.9,4.8,4.9,4.9,4.9,4.8,4.7,4.84,4.8
4490,Starsuckers,Tumbleweeds,An Everlasting Piece,Salvando al Soldado Perez,Gerry,Being Julia,Deterrence,Grace Unplugged,The Dangerous Lives of Altar Boys,Clay Pigeons,Mrs Henderson Presents,0.0008733897539915381,0.002751539007148418,0.0030994939973673086,0.003549366410025012,0.003938889760246034,0.003962384416630549,0.0041732530880119745,0.004381599589851182,0.00451963992782034,0.004642669419253842,"'Comedy','Drama'","'Comedy','Crime'","'Action','Comedy','Foreign'","'Mystery','Drama','Adventure'","'Comedy','Drama','Romance'","'Action','Drama','Mystery','Thriller'","'Drama','Music'","'Comedy','Drama'","'Comedy','Crime','Drama','Thriller'","'Comedy','Drama'",6.2,6.0,6.1,6.2,6.4,6.1,6.0,6.4,6.3,6.4,6.209999999999999,6.2
4491,The Hadza:  Last of the First,The Work and The Story,Antarctic Edge: 70° South,Butterfly Girl,The Legend of God's Gun,Stories of Our Lives,The Harvest (La Cosecha),Sanctuary: Quite a Conundrum,Jaws: The Revenge,The Little Ponderosa Zoo,Tin Can Man,7.183306760527586e-08,0.00024943679210476244,0.00322017235709815,0.004249978782397856,0.00543683374306414,0.006769773383454414,0.009930431121787486,0.011960096977113643,0.012908800492725137,0.013069620738486054,'Comedy','Documentary','Documentary',"'Action','Western'",'Drama','Documentary',"'Thriller','Horror','Comedy'","'Adventure','Thriller'",,'Horror',0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,2.0,0.75,0.0
4492,After,Modern Problems,Split Second,Sgt. Bilko,D.E.B.S.,Cry_Wolf,Double Take,Green Street Hooligans: Underground,The Night Listener,Trade Of Innocents,Nothing,0.0003824649763116694,0.0005562157273011348,0.0008791663010957462,0.001064548948252364,0.0016412814780286666,0.0018797679169261228,0.0022689318328931174,0.0023645225428727823,0.0026056214335843375,0.002662391032994371,'Comedy',"'Thriller','Action','Horror','ScienceFiction','Crime'","'Comedy','Family'",'Action',"'Horror','Thriller'","'Adventure','Drama','Action','Comedy','Romance'","'Action','Drama'","'Drama','Thriller'","'Drama','Thriller'","'Comedy','Fantasy','ScienceFiction'",5.6,5.7,5.5,5.6,5.6,5.5,5.4,5.5,5.5,5.8,5.569999999999999,5.6
4493,Treachery,She Done Him Wrong,November,"Ultramarines: A Warhammer 40,000 Movie",Containment,Quarantine,The Stewardesses,Doug's 1st Movie,Deuce Bigalow: Male Gigolo,Big Fat Liar,Disturbing Behavior,0.002823792684811588,0.0034314691195928004,0.00642569860738329,0.00698787648697119,0.007881064301088592,0.009036432360277624,0.012172956471950158,0.01249041870139711,0.01282329917024283,0.012952154983781439,'Comedy',"'Drama','Mystery','Thriller'","'Animation','ScienceFiction'","'Thriller','Horror','ScienceFiction'","'Horror','ScienceFiction','Thriller'",'Comedy',"'Animation','Family','Comedy'",'Comedy',"'Comedy','Family'","'Mystery','Horror','ScienceFiction'",5.1,4.9,5.2,5.1,5.5,4.3,5.4,5.5,5.6,5.5,5.21,4.8
4494,Walter,Beer League,C.H.U.D.,Don McKay,The Barbarians,The Good Guy,Next Day Air,Censored Voices,Double Take,Open Road,Perrier’s Bounty,0.0002011093823015564,0.0003660691242651781,0.0007807365299387081,0.0016012064774509893,0.0021422560143603553,0.0021937471617090587,0.002195823285661813,0.0023799702356871455,0.002438045239075426,0.002646343620787306,'Comedy',"'Horror','ScienceFiction'","'Crime','Mystery','Thriller'","'Fantasy','Adventure'","'Comedy','Romance'","'Action','Comedy','Crime'","'History','Documentary'","'Adventure','Drama','Action','Comedy','Romance'","'Action','Drama','Thriller'","'Action','Comedy','Crime','Drama'",5.3,5.3,5.4,5.1,5.4,5.3,5.1,5.5,5.2,5.1,5.2700000000000005,5.3
4495,Top Hat,The Singles Ward,The Lost Weekend,Growing Up Smith,Somewhere in Time,No End in Sight,The Mighty,Freeheld,American Splendor,Dream with the Fishes,Beyond the Mat,0.0020313429216060053,0.0020830230395093574,0.0025510218484369185,0.004071550818055214,0.004202119960776685,0.0064932746404587904,0.00680914407322919,0.006853166060198479,0.007171919582947717,0.007863126951594523,"'Comedy','Drama','Family','Romance'",'Drama',"'Comedy','Family','Drama'","'ScienceFiction','Drama','Fantasy','Romance'",'Documentary',"'Comedy','Drama'","'Romance','Drama'","'Comedy','Drama'",'Comedy','Documentary',7.5,7.4,7.4,7.2,7.2,7.1,7.1,7.1,7.7,7.8,7.35,7.4
4496,The Blair Witch Project,Bambi,The Grudge,Legally Blonde,Saw IV,Paranormal Activity,Jackass Presents: Bad Grandpa,Paranormal Activity 3,Ride Along,DodgeBall: A True Underdog Story,Saw II,0.017194387038231063,0.01814203260487235,0.020831830097481796,0.040047418056006534,0.040764607779456674,0.04100459774334875,0.04403587715595059,0.04489901973903554,0.04642608962451267,0.0671714554735201,"'Animation','Drama','Family'","'Horror','Mystery','Thriller'",'Comedy',"'Horror','Thriller','Crime'","'Horror','Mystery'",'Comedy','Horror',"'Action','Comedy'",'Comedy','Horror',6.8,5.8,6.1,5.9,5.9,6.0,5.9,6.1,6.2,6.3,6.1,6.3
4497,Woodstock,Emma,Hamlet,The Company,Gettysburg,Intolerance,The Greatest Story Ever Told,The Longest Day,Fiddler on the Roof,Quo Vadis,"It's a Mad, Mad, Mad, Mad World",0.001001673300345618,0.0018097093399888076,0.0019250029580062389,0.00242446724367118,0.005237255280890918,0.006287756442573844,0.006874836601864165,0.007215985813461945,0.007962548754914645,0.008229571371343836,"'Romance','Comedy','Drama'",'Drama','Drama',"'War','Drama','History'",'Drama',"'Drama','History'","'Action','Drama','History','War'","'Drama','Romance'","'Drama','History','Romance'","'Action','Adventure','Comedy','Crime'",7.6,7.3,7.0,6.6,7.4,6.5,7.2,7.4,7.0,7.0,7.1,7.1
4498,The Kentucky Fried Movie,Dirty Work,Cheap Thrills,The Toxic Avenger,Obvious Child,Sound of My Voice,Pieces of April,Kung Pow: Enter the Fist,History of the World: Part I,Bad Words,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,0.0009314218312937994,0.0021291078830593113,0.004260391568912114,0.006851632975690358,0.007154919032126172,0.007227533756802629,0.007801979249847268,0.007980728260661096,0.008001835290468051,0.008050366845755663,'Comedy',"'Drama','Comedy','Crime'","'ScienceFiction','Action','Comedy','Horror'","'Comedy','Romance'","'ScienceFiction','Drama','Mystery'","'Comedy','Drama'","'Action','Comedy'",'Comedy','Comedy','Comedy',6.5,6.3,6.3,6.7,6.3,6.4,6.1,6.5,6.4,6.6,6.409999999999999,6.4
4499,Mercy Streets,Rodeo Girl,Horse Camp,Dear Wendy,Troop Beverly Hills,A Thin Line Between Love and Hate,Blue Like Jazz,"War, Inc.",Snow Flower and the Secret Fan,Men of War,All Is Bright,0.002274377988785603,0.002278811578788509,0.0023635089311333513,0.003486641352941855,0.005491407330475706,0.005679523312996926,0.005827193761808291,0.006391189146210952,0.0067328479618660175,0.006762900209443368,'Family',"'Family','Drama'","'Comedy','Crime','Drama','Romance'","'Adventure','Comedy','Family'","'Comedy','Thriller','Crime','Romance'","'Drama','Comedy'","'Action','Adventure','Comedy','Thriller'","'Drama','History'","'Action','Thriller'","'Comedy','Drama'",5.5,5.5,5.6,5.6,5.7,5.8,5.6,5.3,5.4,5.3,5.529999999999999,5.5
